Name,week,H,L,type
Switzerland,23,0.3650164052778313,0.4043336709818417,predicted
Switzerland,24,0.38635399885618554,0.43075572654748334,predicted
Switzerland,25,0.40647367309323706,0.4555522093014729,predicted
Switzerland,26,0.42535520607876903,0.47867305696543544,predicted
Switzerland,27,0.4430047932479134,0.5001156365793828,predicted
Switzerland,28,0.4594490592661797,0.5199139339529742,predicted
Switzerland,29,0.4747297461921159,0.5381287492671242,predicted
Switzerland,30,0.48889918282158706,0.5548392775444291,predicted
Switzerland,31,0.5020165473883241,0.5701361945165314,predicted
Switzerland,32,0.5141448764277606,0.5841161979819518,predicted
Switzerland,33,0.5253487394339047,0.5968778566751953,predicted
Switzerland,34,0.5356924846726436,0.6085185738756036,predicted
Switzerland,35,0.5452389598405567,0.6191324636949235,predicted
Switzerland,36,0.5540486172133792,0.6288089499085556,predicted
Switzerland,37,0.562178922905798,0.6376319199794157,predicted
Switzerland,38,0.5696840014198776,0.6456792936892091,predicted
Switzerland,39,0.5766144582551359,0.6530228923723619,predicted
Switzerland,40,0.5830173341090752,0.6597285188995132,predicted
Switzerland,41,0.5889361536818546,0.6658561793019202,predicted
Switzerland,42,0.5944110401697951,0.6714603940561885,predicted
Switzerland,43,0.5994788732184916,0.676590560776052,predicted
Switzerland,44,0.6041734735288651,0.6812913408011307,predicted
Switzerland,45,0.6085258016309448,0.6856030504134957,predicted
Switzerland,46,0.6125641617325501,0.6895620436223663,predicted
Switzerland,47,0.6163144041771397,0.6932010780576892,predicted
Switzerland,48,0.6198001220536071,0.6965496588639746,predicted
Switzerland,49,0.6230428390168724,0.6996343578814744,predicted
Switzerland,50,0.6260621865072424,0.7024791070783292,predicted
Switzerland,51,0.6288760693849752,0.7051054663394664,predicted
Switzerland,52,0.6315008195937537,0.7075328664682508,predicted
Switzerland,53,0.6339513378880334,0.7097788287236054,predicted
Switzerland,54,0.636241223947777,0.7118591624800514,predicted
Switzerland,55,0.638382895393661,0.7137881427215121,predicted
Switzerland,56,0.6403876963323978,0.7155786691064602,predicted
Switzerland,57,0.6422659961252726,0.7172424083045862,predicted
Switzerland,58,0.6440272790984283,0.7187899212270711,predicted
Switzerland,59,0.6456802259122284,0.7202307766704407,predicted
Switzerland,60,0.6472327872876814,0.7215736527795019,predicted
Switzerland,61,0.64869225075671,0.7228264276160618,predicted
Switzerland,62,0.6500653010646028,0.7239962600023216,predicted
Switzerland,63,0.65135807481063,0.725089661694514,predicted
Switzerland,64,0.6525762098689064,0.7261125618355566,predicted
Switzerland,65,0.6537248900878,0.7270703645364146,predicted
Switzerland,66,0.6548088857236337,0.727968000344959,predicted
Switzerland,67,0.6558325900238279,0.7288099722784253,predicted
Switzerland,68,0.6568000523364487,0.7296003970208936,predicted
Switzerland,69,0.6577150080875497,0.7303430418200958,predicted
Switzerland,70,0.6585809059348657,0.7310413575577859,predicted
Italy,0,0.00238549760266268,0.00128381760337244,observed
Italy,1,0.0123204013795051,0.00999120008086825,observed
Italy,2,0.026509564841529,0.0172659317612047,observed
Italy,3,0.0330570372566943,0.0192503755451251,observed
Italy,4,0.033840435140349095,0.0199068413345009,observed
Italy,5,0.0356338469313707,0.0212100840662182,observed
Italy,6,0.0405471234400979,0.0260002398936854,observed
Italy,7,0.0511965270457166,0.0330474418608109,observed
Italy,8,0.0628366382548408,0.0471290309451239,observed
Italy,9,0.0760235237347607,0.0626315019557339,observed
Italy,10,0.0905524428109827,0.07753196274736329,observed
Italy,11,0.10087469116381699,0.0854571269259366,observed
Italy,12,0.12000009337772,0.10092894103992499,observed
Italy,13,0.143600648342621,0.119045558432533,observed
Italy,14,0.16975454832045,0.13638341917047,observed
Italy,15,0.206340549186104,0.16473424756640898,observed
Italy,16,0.24115770465761202,0.19638836296912898,observed
Italy,17,0.274605918096478,0.233150215335957,observed
Italy,18,0.308982650523537,0.272742754594004,observed
Italy,19,0.339961942694627,0.31278895602148,observed
Italy,20,0.375052528457561,0.351893084887914,observed
Italy,21,0.409802138009986,0.38349049770274,observed
Italy,22,0.441062370877523,0.429457942442604,observed
Italy,23,0.475159704305676,0.48575437636190005,observed
Italy,24,0.499938867194213,0.521123237681673,observed
Italy,25,0.526356863935316,0.548017518706733,observed
Italy,26,0.548783416781638,0.572299872607165,observed
Italy,27,0.569033622635611,0.586563948558489,observed
Italy,28,0.585038479674513,0.6000820317475339,observed
Italy,29,0.602089410143225,0.616558041386889,observed
Italy,30,0.622322325443132,0.636547927465711,observed
Italy,31,0.643026107444771,0.6538338802069249,observed
Italy,32,0.66102732974318,0.668074408627738,observed
Italy,33,0.673070363151283,0.680571581252087,observed
Italy,34,0.6834209189322089,0.693299219815288,observed
Italy,35,0.693107156690454,0.7065628372856849,observed
Italy,36,0.7011208083986961,0.717226454619609,observed
Italy,37,0.708300202395873,0.7263927032697011,observed
Italy,38,0.719939216062871,0.73608692567011,observed
Italy,39,0.730217083171627,0.74333565087872,observed
Italy,40,0.738854617946093,0.7495518390955429,observed
Italy,41,0.747359806876855,0.7579959721821059,observed
Italy,42,0.752407693979207,0.763113498065797,observed
Italy,43,0.755342455484034,0.765911508763765,observed
Italy,44,0.757419454557784,0.768084083274515,observed
Italy,45,0.7600792079492621,0.770716209897091,observed
Italy,46,0.763016727088987,0.773300215080243,observed
Italy,47,0.767089559705605,0.776361571858297,observed
Italy,48,0.772107111541729,0.780212490285406,observed
Italy,49,0.7794710945845721,0.784683856720775,observed
Italy,50,0.7856199964843491,0.789297145382946,observed
Italy,51,0.7896575602485341,0.792875684221753,observed
Italy,52,0.793819368493803,0.797418516330579,observed
Italy,53,0.80056216863076,0.808374185055792,observed
Italy,54,0.8083249008288711,0.820876602273822,observed
Italy,55,0.8148423551470959,0.829534151518816,observed
Italy,56,0.818867165486617,0.835101363105516,observed
Italy,57,0.821894915542001,0.839658055202223,observed
Italy,58,0.823574421031276,0.8425742706071659,observed
Italy,59,0.8246377208015819,0.844198437425963,observed
Italy,60,0.825269413027047,0.8451495837365041,observed
Italy,61,0.825888055403432,0.8457300681587231,observed
Italy,62,0.826432575125004,0.8461519139344951,observed
Italy,63,0.8268341070238929,0.846500248074772,observed
Italy,64,0.8271300195441481,0.846779467890845,observed
Italy,65,0.827346230867699,0.846949876694955,observed
Italy,66,0.827523999385968,0.8470689233197091,observed
Italy,67,0.827687076020046,0.847185614359518,observed
Italy,68,0.827799767909578,0.8472769400538699,observed
Italy,69,0.82788655300632,0.8473532840174081,observed
Italy,70,0.82797442143428,0.847410006595146,observed
Italy,71,0.8280849812667761,0.847458536310036,observed
Italy,72,0.828170053821914,0.8475057017784771,observed
Italy,73,0.828201010216401,0.8475206212137291,observed
Italy,0,0,0,predicted
Italy,1,9.473494972152898e-5,2.7749630005498933e-5,predicted
Italy,2,7.380191734576716e-4,2.812911132373933e-4,predicted
Italy,3,0.0024486018735431513,0.0010895218306665206,predicted
Italy,4,0.005720298187385237,0.002843727234837468,predicted
Italy,5,0.011011222835859431,0.0059726888657284025,predicted
Italy,6,0.01872647577455122,0.010921162840659157,predicted
Italy,7,0.029197767361673378,0.018126133806579577,predicted
Italy,8,0.04266289961819505,0.0279897680702578,predicted
Italy,9,0.059248191987666565,0.04084996886482522,predicted
Italy,10,0.07895685053684182,0.056950906617558535,predicted
Italy,11,0.10166568289457445,0.076416969260883,predicted
Italy,12,0.1271314452616894,0.09923403126092904,predicted
Italy,13,0.15500665135705302,0.12524154179639363,predicted
Italy,14,0.1848631910896594,0.15413762038019718,predicted
Italy,15,0.216220946405597,0.18549733719309633,predicted
Italy,16,0.24857801287615003,0.2188021229793498,predicted
Italy,17,0.28143922530792564,0.25347639339310285,predicted
Italy,18,0.3143403443782112,0.288926477130596,predicted
Italy,19,0.3468662585352097,0.3245770133668094,predicted
Italy,20,0.37866262199496853,0.35990099872462317,predicted
Italy,21,0.4094412628403933,0.39444123216324034,predicted
Italy,22,0.4389803264943782,0.42782256364254767,predicted
Italy,23,0.46712043971640976,0.45975572087546535,predicted
Italy,24,0.49375823267334906,0.49003436596151223,predicted
Italy,25,0.5188384223341135,0.5185273975841468,predicted
Italy,26,0.5423454251182727,0.545168465897048,predicted
Italy,27,0.5642952009671954,0.5699443589812061,predicted
Italy,28,0.5847277824337613,0.5928834985237526,predicted
Italy,29,0.6037007364789536,0.6140453575450614,predicted
Italy,30,0.6212836518810734,0.6335112490666027,predicted
Italy,31,0.6375536391155706,0.6513766580006489,predicted
Italy,32,0.6525917643183334,0.6677450999658806,predicted
Italy,33,0.6664803047867555,0.6827233770818247,predicted
Italy,34,0.6793007011408451,0.6964180439771561,predicted
Italy,35,0.691132083027144,0.7089328795525721,predicted
Italy,36,0.702050255201927,0.7203671667206851,predicted
Italy,37,0.7121270447978039,0.7308146023664613,predicted
Italy,38,0.7214299258002733,0.7403626855588087,predicted
Italy,39,0.7300218515552677,0.7490924588213317,predicted
Italy,40,0.7379612395757821,0.7570785023160201,predicted
Italy,41,0.745302064604711,0.7643891027817743,predicted
Italy,42,0.7520940257296743,0.7710865375564451,predicted
Italy,43,0.7583827614250819,0.7772274290657957,predicted
Italy,44,0.7642100929015453,0.782863137120014,predicted
Italy,45,0.7696142812938234,0.7880401656614969,predicted
Italy,46,0.7746302882388865,0.7928005677170968,predicted
Italy,47,0.7792900324922865,0.7971823376523527,predicted
Italy,48,0.7836226375858817,0.8012197837786511,predicted
Italy,49,0.7876546672977834,0.8049438772403222,predicted
Italy,50,0.7914103470142237,0.8083825751624145,predicted
Italy,51,0.7949117700169687,0.8115611174742691,predicted
Italy,52,0.7981790884121063,0.8145022977977019,predicted
Italy,53,0.8012306888922908,0.8172267094239489,predicted
Italy,54,0.8040833538462309,0.8197529677937191,predicted
Italy,55,0.8067524085361618,0.8220979111099171,predicted
Italy,56,0.809251855186865,0.8242767808052449,predicted
Italy,57,0.8115944948917748,0.8263033835956041,predicted
Italy,58,0.8137920382604984,0.8281902368033307,predicted
Italy,59,0.8158552057209102,0.8299486985521981,predicted
Italy,60,0.8177938183576872,0.8315890843334482,predicted
Italy,61,0.8196168801250147,0.8331207713290998,predicted
Italy,62,0.8213326522194803,0.834552291762505,predicted
Italy,63,0.8229487203436845,0.8358914164313209,predicted
Italy,64,0.8244720555345341,0.8371452294677981,predicted
Italy,65,0.8259090691743667,0.8383201952674196,predicted
Italy,66,0.8272656627492425,0.8394222184304685,predicted
Italy,67,0.828547272867704,0.840456697472492,predicted
Italy,68,0.8297589120054968,0.8414285729788937,predicted
